0.0001	0.0009	0.0076	0.0187	0.0049	1419267600000
0.0002	0.0013	0.0065	0.0165	0.005	1419253200000
0.0002	0.0015	0.0082	0.0172	0.0042	1419238800000
0.0001	0.0009	0.0081	0.0186	0.0043	1419224400000
0.0001	0.001	0.0038	0.0135	0.0037	1419214695000
0.0002	0.0012	0.0081	0.0097	0.0037	1419210000000
0.0001	0.0013	0.0079	0.0103	0.0044	1419195600000
0.0001	0.0012	0.0041	0.01	0.004	1419181200000
0.0002	0.0013	0.0086	0.0098	0.0043	1419166800000
0.0001	0.0013	0.0077	0.0092	0.004	1419152400000
0.0001	0.001	0.0049	0.0101	0.0041	1419139980000
0.0002	0.0016	0.0084	0.0112	0.0045	1419125580000
0.0002	0.0013	0.0081	0.011	0.0042	1419111180000
0	0.0009	0.0042	0.0095	0.0045	1419096780000
0.0002	0.0018	0.0073	0.0091	0.0042	1419082380000
0.0001	0.0019	0.0066	0.0101	0.0039	1419067980000
0	0.001	0.0031	0.0113	0.0038	1419053580000
0.0002	0.0011	0.0061	0.0115	0.0047	1419039180000
0.0002	0.0013	0.007	0.0153	0.004	1419024780000
0.0002	0.0008	0.0041	0.0151	0.0049	1419010380000
0.0002	0.0012	0.0079	0.0143	0.0054	1418995980000
0.0001	0.0012	0.0074	0.0128	0.0042	1418981580000
0.0002	0.0013	0.0041	0.013	0.0045	1418967180000
0.0002	0.0012	0.0081	0.0135	0.0045	1418952780000
0.0002	0.0012	0.008	0.0128	0.0044	1418938380000
0.0001	0.0013	0.0046	0.0125	0.0042	1418923980000
0.0002	0.0014	0.0085	0.0127	0.0041	1418909580000
0.0001	0.0012	0.0082	0.0121	0.0045	1418895180000
0.0001	0.0013	0.0059	0.0148	0.0041	1418880780000
0.0001	0.001	0.0015	0.0321	0.0059	1418529720000
0.0002	0.0014	0.0059	0.0305	0.006	1418515320000
0.0002	0.0013	0.0061	0.0296	0.0056	1418500920000
0	0.0011	0.002	0.0301	0.0054	1418486520000
0.0002	0.0016	0.0058	0.0243	0.0058	1418472120000
0.0001	0.0014	0.0056	0.0249	0.0065	1418457720000
0.0001	0.0012	0.0024	0.0279	0.0067	1418443320000
0.0002	0.0014	0.0055	0.0319	0.0057	1418428920000
0.0002	0.0015	0.0057	0.0341	0.0056	1418414520000
0.0002	0.0005	0.0018	0.0313	0.006	1418400120000
0.0002	0.0016	0.0063	0.0276	0.0061	1418385720000
0.0002	0.0015	0.0057	0.0269	0.0052	1418371320000
0.0001	0.0007	0.0024	0.0336	0.0051	1418356920000
0.0002	0.0013	0.0052	0.036	0.0056	1418342520000
0.0002	0.0014	0.003	0.0321	0.0055	1418328120000
0	0.0011	0.0009	0.031	0.0054	1418313720000
0.0001	0.0016	0.0061	0.0284	0.0055	1418299320000
0.0002	0.0014	0.0072	0.027	0.0064	1418284920000
0.0002	0.0013	0.0054	0.0302	0.0058	1418281760000
0.0001	0.0007	0.0017	0.0349	0.0058	1418267790000
0.0001	0.0014	0.0063	0.0287	0.0058	1418253390000
0.0002	0.0014	0.0066	0.0298	0.006	1418238990000
0.0001	0.0009	0.0051	0.0423	0.0058	1418224590000
0.0002	0.0014	0.0024	0.0264	0.0057	1418210190000
0.0002	0.0014	0.0005	0.0277	0.0062	1418195790000
0.0001	0.0009	0.0006	0.0299	0.0067	1418181390000
0.0002	0.0014	0.0061	0.0275	0.0059	1418166990000
0.0002	0.0013	0.0054	0.0263	0.0055	1418152590000
0.0001	0.0009	0.0012	0.0277	0.0058	1418138190000
0.0002	0.0013	0.0051	0.0263	0.0055	1418123790000
0.0002	0.0011	0.0018	0.0259	0.0058	1418109390000
0.0001	0.0011	0.0019	0.0304	0.0056	1418094990000
0.0002	0.0015	0.0055	0.0285	0.0054	1418080590000
0.0002	0.0016	0.0008	0.0277	0.0051	1418066190000
0.0001	0.0012	0.001	0.0309	0.0055	1418051790000
0.0002	0.0018	0.0055	0.0288	0.0062	1418037390000
0.0002	0.0017	0.0035	0.0268	0.0057	1418022990000
0.0001	0.0012	0.002	0.0299	0.006	1418008590000
0.0002	0.0016	0.006	0.0336	0.0061	1417994190000
0.0002	0.0016	0.0053	0.0338	0.0062	1417979790000
0.0001	0.001	0.002	0.0371	0.0056	1417965390000
0.0002	0.0015	0.0056	0.0317	0.0053	1417950990000
0.0002	0.0016	0.0036	0.0329	0.0061	1417936590000
0.0001	0.0011	0.0015	0.034	0.0055	1417922190000
0.0002	0.0016	0.0057	0.033	0.0052	1417907790000
0.0002	0.0015	0.0037	0.0308	0.0069	1417893390000
0.0001	0.001	0.0016	0.035	0.0063	1417878990000
0.0002	0.0017	0.0063	0.0322	0.0062	1417864590000
0.0001	0.0015	0.0057	0.0337	0.0076	1417850190000
0.0001	0.0011	0.0025	0.0364	0.0067	1417835790000
0.0002	0.0016	0.0005	0.0323	0.0064	1417821390000
0.0002	0.0015	0.0003	0.0306	0.0067	1417806990000
0.0001	0.0011	0	0.0299	0.0064	1417792590000
0.0002	0.0017	0.0077	0.0284	0.0054	1417778190000
0.0001	0.0018	0.0084	0.0327	0.005	1417763790000
0.0002	0.0017	0.0094	0.0314	0.0043	1417752136000
0.0002	0.0015	0.0087	0.0296	0.0051	1417749587000
0.0003	0.001	0.0044	0.0291	0.0075	1417734990000
0.0002	0.0019	0.0025	0.0251	0.0034	1417583663000
0	0	0	0	0.0077	1417581574000
0	0	0	0	0.0112	1417579399000
0.0002	0.0019	0.0025	0.0251	0.008	1417576590000
0.0001	0.0011	0.0009	0.0261	0.0103	1417574406000
0	0	0	0	0.0139	1417572068000
0.0053	0.0089	0.0413	0.0773	0.0183	1417569523000
0	0	0	0	0.0191	1417567344000
0.0002	0.0018	0.0063	0.0239	0.0036	1417554000000
0.0002	0.0018	0.0063	0.0239	0.0036	1417539600000
0.0002	0.0018	0.0063	0.0239	0.0029	1417482990000
0.0002	0.0017	0.0057	0.0223	0.0032	1417468590000
0.0001	0.0013	0.002	0.0212	0.0034	1417454190000
0.0002	0.0019	0.0072	0.021	0.0027	1417439790000
0.0002	0.0019	0.0064	0.0191	0.0025	1417425390000
0.0001	0.0016	0.0022	0.0213	0.0022	1417410990000
0.0002	0.0019	0.0065	0.0244	0.0024	1417396590000
0.0002	0.002	0.0044	0.0237	0.0022	1417382190000
0.0001	0.0014	0.0015	0.0199	0.0022	1417367790000
0.0002	0.002	0.0044	0.0187	0.0015	1417353390000
0.0002	0.0021	0.0033	0.0168	0.0018	1417338990000
0.0002	0.0016	0.001	0.0213	0.0019	1417324590000
0.0003	0.0019	0.0036	0.022	0.0025	1417310190000
0.0002	0.0019	0.0031	0.0226	0.0024	1417295790000
0.0001	0.0015	0.0015	0.0259	0.0026	1417281390000
0.0002	0.0021	0.0062	0.0286	0.0027	1417266990000
0.0002	0.0023	0.006	0.0191	0.0028	1417252590000
0.0002	0.0022	0.0057	0.0205	0.0027	1417238190000
0.0002	0.002	0.0044	0.0211	0.0022	1417223790000
0.0002	0.0019	0.0044	0.0247	0.003	1417209390000
0.0001	0.0015	0	0.0233	0.0023	1417194990000
0.0002	0.0021	0.0046	0.0253	0.0024	1417180590000
0.0002	0.0021	0.0036	0.0343	0.0022	1417166190000
0.0001	0.0015	0	0.0321	0.0029	1417151790000
0.0002	0.0019	0.0046	0.0313	0.003	1417137390000
0.0002	0.0018	0.0042	0.031	0.0031	1417122990000
0.0001	0.0014	0.0005	0.0328	0.0037	1417108590000
0.0002	0.0019	0.0038	0.0301	0.0035	1417094190000
0.0002	0.002	0.0032	0.0349	0.004	1417079790000
0.0001	0.0012	0	0.0348	0.0048	1417065390000
0.0002	0.0018	0.0067	0.034	0.0051	1417050990000
0.0002	0.0018	0.0062	0.0325	0.0043	1417036590000
0.0002	0.0017	0.0064	0.0345	0.0043	1417022190000
0.0002	0.0019	0.0041	0.0312	0.0047	1417007790000
0.0002	0.0018	0.003	0.0311	0.005	1416993390000
0.0001	0.0013	0.0008	0.0354	0.0037	1416978990000
0.0002	0.0019	0.0028	0.0334	0.0039	1416964590000
0.0002	0.0018	0.0019	0.0318	0.0031	1416950190000
0.0001	0.0012	0	0.0335	0.0039	1416935790000
0.0002	0.002	0.005	0.0344	0.0037	1416921390000
0.0002	0.0019	0.0054	0.0354	0.0029	1416906990000
0.0002	0.0018	0.0058	0.0343	0.0034	1416892590000
0.0001	0.0013	0	0.0388	0.0028	1416878190000
0.0002	0.0019	0.0016	0.0343	0.0028	1416863790000
0.0002	0.0018	0	0.0316	0.0035	1416849390000
0.0001	0.0014	0	0.033	0.0042	1416834990000
0.0002	0.002	0.0031	0.0303	0.0043	1416820590000
0.0002	0.0019	0.0021	0.0323	0.0031	1416806190000
0.0001	0.0014	0	0.0321	0.0041	1416791790000
0.0002	0.0019	0	0.0295	0.0042	1416777390000
0.0002	0.0018	0	0.0282	0.004	1416762990000
0.0001	0.0014	0	0.0317	0.0041	1416748590000
0.0002	0.0021	0.0032	0.0326	0.0045	1416734190000
0.0002	0.002	0.0027	0.0327	0.0054	1416719790000
0.0001	0.0013	0.0003	0.0367	0.0045	1416705390000
0.0002	0.0021	0	0.0327	0.0052	1416690990000
0.0002	0.0019	0	0.0313	0.0048	1416676590000
0.0001	0.0013	0.0007	0.0303	0.0039	1416662190000
0.0002	0.003	0.0051	0.0397	0.0037	1416474990000
0.0002	0.0023	0.0038	0.0215	0.004	1416460590000
0.0001	0.0016	0.0017	0.0256	0.0033	1416446190000
0.0002	0.0024	0.0053	0.0721	0.0049	1416431790000
0.0002	0.0018	0.0017	0.0236	0.0043	1416417390000
0.0001	0.0016	0.0017	0.0374	0.0041	1416402990000
0.0002	0.0021	0.0048	0.019	0.0039	1416388590000
0.0001	0.0017	0.0042	0.0214	0.0041	1416374190000
0.0002	0.0019	0	0.0217	0.0058	1415778330000
0.0002	0.0018	0	0.0237	0.0045	1415763930000
0.0001	0.0012	0	0.0244	0.0038	1415749530000
0.0002	0.0019	0.0033	0.0227	0.0041	1415735130000
0.0002	0.0016	0.0025	0.023	0.0065	1415720730000
0.0001	0.0011	0.0025	0.024	0.0046	1415706330000
0.0002	0.0019	0.0025	0.0229	0.0035	1415691930000
0.0002	0.0017	0	0.0241	0.0035	1415677530000
0.0001	0.001	0	0.0245	0.0037	1415663130000
0.0002	0.0018	0	0.0231	0.0038	1415648730000
0.0001	0.0017	0	0.0227	0.0054	1415634330000
0.0001	0.0012	0.0029	0.0238	0.0038	1415619930000
0.0002	0.002	0	0.022	0.0054	1415605530000
0.0001	0.0018	0	0.0245	0.0058	1415591130000
0.0001	0.0013	0	0.0274	0.005	1415576730000
0.0001	0.0017	0.0042	0.0267	0.0044	1415562330000
0.0001	0.0017	0	0.0257	0.0051	1415547930000
0.0001	0.0012	0.0023	0.0253	0.0057	1415533530000
0.0002	0.0019	0.0037	0.0266	0.0047	1415519130000
0.0001	0.0017	0.0026	0.0247	0.0053	1415504730000
0.0001	0.0011	0.0033	0.0234	0.0062	1415490330000
0.0001	0.002	0.0023	0.0224	0.0069	1415475930000
0.0001	0.0017	0.0026	0.0218	0.0057	1415461530000
0.0001	0.0013	0.0029	0.0227	0.0042	1415447130000
0.0001	0.0019	0	0.0222	0.0038	1415432730000
0.0001	0.0017	0.0023	0.0221	0.004	1415418330000
0.0001	0.0012	0.0031	0.0234	0.0046	1415403930000
0.0001	0.0019	0.0024	0.0233	0.0054	1415389530000
0.0001	0.0017	0	0.0236	0.0046	1415375130000
0.0001	0.0011	0	0.0258	0.0046	1415360730000
0.0002	0.0018	0	0.024	0.0048	1415346330000
0.0002	0.0019	0	0.0229	0.004	1415331930000
0.0001	0.0013	0.003	0.025	0.0039	1415317530000
0.0001	0.0019	0	0.0209	0.0035	1415303130000
0.0001	0.0018	0	0.0215	0.0033	1415288730000
0	0.0013	0	0.0232	0.0044	1415274330000
0.0002	0.0019	0.0045	0.0221	0.0037	1415259930000
0.0001	0.0019	0.0034	0.0247	0.0059	1415245530000
0	0.0013	0.0026	0.0256	0.004	1415231130000
0.0002	0.002	0	0.022	0.0039	1415216730000
0.0001	0.0021	0	0.023	0.0038	1415202330000
0	0.0015	0	0.03	0.0046	1415187930000
0.0002	0.0024	0.0062	0.0227	0.004	1415173530000
0.0003	0.003	0.0162	0.0967	0.0041	1415159130000
0	0.0014	0	0.0222	0.0059	1415144730000
0.0001	0.0022	0	0.0177	0.004	1415130330000
0.0001	0.0022	0	0.0178	0.0043	1415115930000
0.0002	0.0022	0	0.0194	0.0045	1415101530000
0.0003	0.002	0	0.0136	0.006	1415087130000
0.0048	0.0053	0.0168	0.0532	0.0057	1415072730000
0.0001	0.002	0	0.0148	0.0046	1415058330000
0.0001	0.0016	0	0.0175	0.0049	1415043930000
0.0002	0.0021	0	0.0126	0.0067	1415029530000
0.0002	0.0021	0	0.0126	0.0043	1415015130000
0	0.0017	0	0.0153	0.0045	1415000730000
0.0001	0.0019	0	0.0154	0.0058	1414986330000
0.0001	0.0019	0	0.0154	0.0061	1414971930000
0	0.0015	0.0007	0.0173	0.0049	1414957530000
0.0001	0.002	0	0.0148	0.0071	1414943130000
0.0001	0.002	0	0.0148	0.0055	1414928730000
0.0001	0.0017	0	0.0157	0.0055	1414914330000
0.0001	0.0021	0	0.0137	0.0038	1414899930000
0.0001	0.0021	0	0.0137	0.0059	1414885530000
0	0.0017	0.001	0.0146	0.0056	1414871130000
0.0001	0.0021	0.0006	0.0134	0.0058	1414856730000
0.0001	0.0021	0.0006	0.0134	0.0073	1414842330000
0.0001	0.0017	0.0003	0.0166	0.0062	1414827930000
0.0001	0.0021	0.0015	0.0169	0.0062	1414813530000
0.0001	0.0021	0.0015	0.0169	0.0057	1414799130000
0	0.0017	0.0021	0.0168	0.0047	1414784730000
0.0001	0.0023	0.0016	0.0194	0.0067	1414770330000
0.0001	0.0023	0.0016	0.0194	0.0064	1414755930000
0	0.0018	0.0024	0.0155	0.0063	1414741530000
0.0001	0.0022	0.0021	0.0155	0.0064	1414727130000
0.0001	0.0022	0.0021	0.0155	0.0058	1414712730000
0	0.0017	0.0027	0.0142	0.0076	1414698330000
0.0001	0.0022	0.0018	0.0112	0.0066	1414683930000
0.0001	0.0022	0.0018	0.0112	0.0063	1414669530000
0	0.0018	0.0024	0.0151	0.0069	1414655130000
0.0001	0.0022	0.0022	0.0138	0.0068	1414640730000
0.0001	0.0022	0.0022	0.0138	0.0073	1414626330000
0.0001	0.0016	0.0032	0.0153	0.0054	1414611930000
0.0001	0.0021	0.003	0.0155	0.0073	1414597530000
0.0001	0.0021	0.003	0.0155	0.0067	1414583130000
0	0.002	0.0033	0.0125	0.0082	1414568730000
0.0003	0.0021	0.0057	0.0157	0.0065	1414554330000
0.0003	0.0021	0.0057	0.0157	0.0069	1414539930000
0.0001	0.0018	0.0036	0.0175	0.0073	1414525530000
0.0001	0.0021	0.0056	0.015	0.0057	1414511130000
0.0001	0.0021	0.0056	0.015	0.0073	1414496730000
0.0001	0.0027	0.0032	0.0136	0.0067	1414482330000
0.0001	0.0021	0.005	0.0124	0.0068	1414467930000
0.0001	0.0021	0.005	0.0124	0.0067	1414453530000
0.0001	0.0033	0.0037	0.0125	0.0074	1414439130000
0.0001	0.0022	0.002	0.0106	0.0067	1414424730000
0.0001	0.0022	0.002	0.0106	0.0067	1414410330000
0.0001	0.0028	0.0027	0.0122	0.0066	1414395930000
0.0001	0.0022	0.0065	0.0139	0.0075	1414381530000
0.0001	0.0022	0.0065	0.0139	0.0057	1414367130000
0.0001	0.0021	0.0063	0.0124	0.0072	1414352730000
0.0001	0.002	0.0059	0.0113	0.0064	1414338330000
0.0001	0.0023	0.0054	0.0117	0.0079	1414323930000
0.0002	0.0023	0.0024	0.0113	0.005	1414309530000
0	0.0015	0.0034	0.0119	0.0067	1414306445000
0.0001	0.0022	0.0058	0.0145	0.0073	1414292400000
0.0001	0.0021	0.0051	0.0151	0.0067	1414278000000
0.0001	0.0017	0.0039	0.0139	0.0074	1414263600000
0.0001	0.002	0.0054	0.0122	0.0079	1414249200000
0.0001	0.002	0.0024	0.0114	0.0067	1414234800000
0.0003	0.0023	0.003	0.0139	0.0062	1414220400000
0.0001	0.0022	0.0053	0.0135	0.0064	1414206000000
0.0001	0.0019	0.0016	0.0135	0.0082	1414191600000
0.0003	0.0031	0.0028	0.0136	0.0068	1414177200000
0.0001	0.0022	0.0055	0.0127	0.007	1414162800000
0.0001	0.0022	0.0046	0.0113	0.0067	1414148400000
0.0003	0.0022	0.0029	0.0124	0.0076	1414134000000
0.0001	0.0028	0.0039	0.0123	0.0063	1414119600000
0.0001	0.0022	0.0017	0.0113	0.007	1414105200000
0.0001	0.0028	0.0031	0.0131	0.0067	1414090800000
0.0001	0.0026	0.0049	0.0117	0.0074	1414076400000
0.0001	0.0023	0.0015	0.0121	0.0071	1414062000000
0.0005	0.0035	0.0026	0.0137	0.0075	1414047600000
0.0001	0.0027	0.0044	0.0142	0.0073	1414033200000
0.0001	0.0024	0.003	0.0165	0.0079	1414018800000
0.0002	0.0011	0.0026	0.0151	0.0075	1414004400000
0.0001	0.0026	0.0066	0.015	0.0073	1413990000000
0.0001	0.0028	0.0068	0.0153	0.0085	1413975600000
0.0001	0.0028	0.0063	0.0183	0.0089	1413961200000
0.0001	0.0028	0.0054	0.0167	0.0062	1413946800000
0.0001	0.0028	0.0035	0.0159	0.0081	1413932400000
0.0004	0.0053	0.0044	0.0146	0.007	1413918000000
0.0001	0.003	0.005	0.0127	0.0065	1413903600000
0.0001	0.0038	0.0042	0.0126	0.008	1413889200000
0.0002	0.0045	0.0015	0.0149	0.0069	1413874800000
0.001	0	0.0125	0.0059	0.0078	1413860400000
0.001	0	0.0125	0.0059	0.0062	1413846000000
0	0.0009	0.0108	0.0055	0.0063	1413831600000
0	0	0.0208	0.0389	0.0067	1413817200000
0.0016	0	0.0309	0.0132	0.0072	1413802800000
0.0015	0	0.0072	0.0238	0.0066	1413788400000
0.0012	0	0.0079	0.0061	0.0078	1413774000000
0.0002	0	0.0277	0.0167	0.0072	1413759600000
0.0083	0	0.0173	0.0774	0.0086	1413745200000
0.003	0.0085	0.0164	0.0043	0.0088	1413730800000
0.0011	0.0059	0.014	0.012	0.0066	1413716400000
0.0022	0.0065	0.029	0.0061	0.0071	1413702000000
0.0006	0	0.0216	0.0077	0.0069	1413687600000
0	0.0016	0.0141	0.0023	0.0067	1413673200000
0.0004	0	0.0137	0.0027	0.0073	1413658800000
0.0016	0.0064	0.0068	0.0044	0.0068	1413644400000
0.0006	0.0046	0	0.0057	0.0076	1413630000000
0.0014	0.0051	0.0085	0.0181	0.0082	1413615600000
0.0005	0.0017	0.0421	0.0109	0.0065	1413601200000
0.0001	0	0.015	0.0146	0.0068	1413586800000
0.0006	0	0.0082	0.0105	0.0078	1413572400000
0.0009	0.0034	0.0136	0.0023	0.0067	1413558000000
0.0001	0	0.0059	0.0039	0.0074	1413543600000
0.0005	0.0044	0.0055	0.0187	0.007	1413529200000
0.0009	0.0061	0.0135	0.0107	0.0079	1413514800000
0.0003	0.0021	0.006	0.0095	0.0067	1413500400000
0	0.0016	0.0017	0.0182	0.0066	1413486000000
0.0003	0.0028	0.0066	0.0108	0.0064	1413471600000
0.0002	0.0003	0.0024	0.0135	0.0069	1413457200000
0	0.0004	0.0018	0.0177	0.0067	1413442800000
0.0001	0.002	0.0082	0.0172	0.0072	1413428400000
0.0002	0.002	0.0038	0.0151	0.0068	1413414000000
0.0002	0.0021	0.0056	0.0154	0.0069	1413399600000
0.0002	0.0035	0.0055	0.0148	0.0061	1413385200000
0.0001	0.0017	0.0042	0.0145	0.0065	1413370800000
0.0001	0.0014	0.0059	0.0136	0.0075	1413356400000
0.0002	0.003	0.0068	0.0144	0.0065	1413342000000
0.0002	0.0029	0.0058	0.0145	0.0065	1413327600000
0.0002	0.0017	0.0057	0.0139	0.0066	1413313200000
0.0002	0.0017	0.0043	0.0143	0.0073	1413298800000
0.0001	0.0018	0.0073	0.0144	0.0074	1413284400000
0	0.0013	0.0043	0.0132	0.0065	1413270000000
0.0001	0.0025	0.0066	0.0155	0.0065	1413255600000
0.0001	0.0023	0.0035	0.0141	0.0062	1413241200000
0.0001	0.0012	0.0027	0.0133	0.0067	1413226800000
0.0002	0.0021	0.0069	0.0149	0.0064	1413212400000
0.0002	0.0021	0.0062	0.0161	0.0073	1413198000000
0.0002	0.0025	0.0031	0.0126	0.0059	1413183600000
0.0001	0.0018	0.0031	0.0095	0.0027	1413176875000
0.0002	0.0019	0.0072	0.0156	0.0047	1413169440000
0.0002	0.0018	0.0062	0.0146	0.0069	1413155040000
0.0001	0.0011	0.0043	0.0137	0.0079	1413140640000
0.0002	0.0024	0.0068	0.0127	0.0069	1413126240000
0.0002	0.0018	0.0057	0.013	0.0067	1413111840000
0	0.0012	0.0038	0.0127	0.0066	1413097440000
0.0002	0.0019	0.006	0.0128	0.0076	1413083040000
0.0001	0.0018	0.0019	0.012	0.0068	1413068640000
0.0001	0.0017	0.0022	0.0117	0.0072	1413054240000
0.0002	0.0022	0.0074	0.0148	0.0068	1413039840000
0.0002	0.0022	0.0068	0.0152	0.0067	1413025440000
0.0001	0.0018	0.0065	0.0144	0.0066	1413011040000
0.0001	0.0019	0.0063	0.0148	0.0065	1412996640000
0.0002	0.0018	0.0034	0.0132	0.0065	1412982240000
0	0.0017	0.0026	0.0133	0.0076	1412967840000
0.0002	0.0023	0.0066	0.0133	0.0086	1412953440000
0.0001	0.0019	0.0061	0.0134	0.0069	1412939040000
0.0002	0.0026	0.0029	0.0122	0.0069	1412924640000
0.0002	0.0025	0.0063	0.0146	0.0091	1412910240000
0.0002	0.0019	0.0056	0.0133	0.0074	1412895840000
0.0001	0.002	0.0031	0.0128	0.0083	1412881440000
0.0001	0.002	0.007	0.0145	0.0089	1412867040000
0.0001	0.0015	0.0029	0.0151	0.0085	1412852640000
0.0002	0.0021	0.0067	0.0136	0.0012	1412841569000
0	0	0	0	0.004	1412838571000
0.0002	0.0021	0.0067	0.0136	0.0000-	1412820240000
0.0001	0.0024	0.0062	0.0137	0	1412805840000
0	0.0021	0.0039	0.0121	0.0000-	1412791440000
0.0002	0.0023	0.0065	0.0135	0.0000-	1412777040000
0.0001	0.0022	0.0029	0.0116	0.0000-	1412762640000
0	0.0017	0.0031	0.0122	0.0000-	1412748240000
0.0001	0.0022	0.0074	0.0187	0.0000-	1412733840000
0.0002	0.0021	0.0059	0.0152	0.0000-	1412719440000
0.0001	0.002	0.0034	0.0126	0.0000-	1412705040000
0.0002	0.0023	0.0055	0.0119	0.0000-	1412690640000
0.0002	0.0023	0.0023	0.0109	0.0000-	1412676240000
0.0048	0.0059	0.0307	0.0464	0.0004	1412661840000
0.0001	0.0022	0.0067	0.0163	0.0024	1412647440000
0.0002	0.0019	0.0026	0.0122	0.0032	1412633040000
0.0002	0.0019	0.0029	0.012	0.0004	1412618640000
0.0001	0.0021	0.0058	0.0113	0.0004	1412604240000
0.0002	0.0021	0.0024	0.011	0.0003	1412589840000
0.0001	0.0021	0.0031	0.0136	0.0004	1412575440000
0.0001	0.0021	0.0074	0.0166	0.0041	1412561040000
0.0002	0.002	0.0061	0.0137	0.0002	1412546640000
0.0001	0.0023	0.0033	0.0123	0.0013	1412532240000
0.0002	0.0022	0.0076	0.0162	0.0039	1412517840000
0.0002	0.0022	0.0064	0.0132	0.0003	1412503440000
0.0001	0.0021	0.0029	0.0143	0.0006	1412489040000
0.0002	0.0023	0.0068	0.0162	0.0034	1412474640000
0.0002	0.0021	0.0021	0.0137	0.0019	1412460240000
0.0001	0.0021	0.0035	0.0104	0.0022	1412445840000
0.0001	0.0021	0.006	0.008	0.0000-	1412431440000
0.0001	0.002	0.0025	0.0087	0.0005	1412417040000
0	0.0015	0.0032	0.0134	0.0000-	1412402640000
0.0002	0.0022	0.0065	0.013	0.0009	1412388240000
0.0002	0.0021	0.0027	0.0114	0.0006	1412373840000
0.0001	0.002	0.0034	0.0101	0.002	1412359440000
0.0001	0.0021	0.0066	0.0103	0.0037	1412345040000
0.0002	0.0021	0.0028	0.0101	0.0024	1412330640000
0.0001	0.0021	0.0034	0.0141	0.0007	1412316240000
0.0001	0.0021	0.006	0.0126	0.0019	1412301840000
0.0002	0.0021	0.0025	0.0112	0.0005	1412287440000
0	0.0011	0.0032	0.01	0	1412273040000
0.0001	0.0021	0.0059	0.0081	0.0002	1412258640000
0.0002	0.0023	0.0054	0.0083	0.0005	1412244240000
0.0001	0.002	0.0033	0.0108	0.0022	1412229840000
0.0001	0.002	0.0066	0.0148	0.0000-	1412215440000
0.0001	0.0019	0.0026	0.0107	0.0015	1412201040000
0.0001	0.0026	0.0035	0.0095	0.0004	1412186640000
0.0002	0.0021	0.006	0.0115	0.0003	1412172240000
0.0001	0.0021	0.0023	0.0113	0.0005	1412157840000
0.0001	0.0012	0.0027	0.0113	0.0008	1412143440000
0.0001	0.0022	0.0061	0.0145	0.0018	1412129040000
0.0001	0.0022	0.0027	0.0127	0.0006	1412114640000
0.0001	0.0016	0.0032	0.0109	0.0019	1412100240000
0.0002	0.0022	0.0027	0.0101	0.0019	1412085840000
0.0001	0.0024	0.0024	0.008	0.0012	1412071440000
0.0002	0.0023	0.0022	0.0091	0.0007	1412057040000
0.0001	0.0017	0.003	0.0082	0.0007	1412042640000
0.0001	0.0014	0.0038	0.0081	0.0012	1412028240000
0	0.0013	0.0038	0.0071	0.0014	1412013840000
0.0001	0.0019	0.0028	0.009	0.0009	1411999440000
0.0001	0.0027	0.0034	0.0075	0.0021	1411985040000
0.0001	0.0016	0.0032	0.0092	0.001	1411970640000
0.0001	0.0016	0.0032	0.0092	0.0011	1411956240000
0.0001	0.0014	0.0024	0.0121	0.0012	1411941840000
0	0.001	0.0038	0.0099	0.0014	1411927440000
0.0002	0.0016	0.0033	0.0132	0.0022	1411913040000
0.0001	0.0016	0.002	0.0098	0.0017	1411898640000
0.0001	0.0017	0.0032	0.0094	0.0024	1411884240000
0.0001	0.0017	0.0067	0.0121	0.0021	1411869840000
0.0001	0.0014	0.0028	0.0095	0.002	1411855440000
0	0.0012	0.0042	0.015	0.0037	1411841040000
0.0001	0.0017	0.0017	0.0129	0.0035	1411826640000
0.0001	0.0016	0.0028	0.0098	0.0033	1411812240000
0.0002	0.0006	0.0043	0.0082	0.0053	1411797840000
0.0001	0.0015	0.0033	0.0092	0.0042	1411783440000
0.0001	0.0015	0.0032	0.0081	0.0036	1411769040000
0	0.0013	0.0044	0.0086	0.0037	1411754640000
0.0001	0.0017	0.0071	0.0101	0.0017	1411740240000
0.0001	0.0016	0.0027	0.0097	0.0041	1411725840000
0.0001	0.0022	0.0047	0.0095	0.0025	1411711440000
0.0001	0.0016	0.0034	0.0103	0.0012	1411707691000
0	0	0	0	0.0022	1411704491000
0.0001	0.0016	0.0034	0.0103	0.0034	1411697040000
0.0001	0.0015	0.0036	0.009	0.0037	1411682640000
0	0.001	0.0043	0.0089	0.0013	1411668240000
0.0001	0.0018	0.0034	0.0099	0.0046	1411653840000
0.0001	0.0016	0.0036	0.009	0.0007	1411639440000
0.0001	0.0015	0.0045	0.009	0.001	1411625040000
0.0001	0.0018	0.0028	0.0109	0.0007	1411610640000
0.0002	0.0016	0.0024	0.0103	0.0053	1411596240000
0.0002	0.0011	0.0038	0.0136	0.0022	1411581840000
0.0002	0.0015	0.001	0.0127	0.0008	1411567440000
0.0001	0.0017	0.002	0.0131	0.001	1411553040000
0.0003	0.0011	0.0036	0.0123	0.0014	1411538640000
0.0002	0.0015	0.0018	0.0131	0.0012	1411524240000
0.0002	0.0015	0.0011	0.0126	0.0012	1411509840000
0.0001	0.0023	0.0035	0.0108	0.0003	1411495440000
0.0001	0.0017	0.0015	0.0118	0.0008	1411481040000
0.0002	0.0016	0.001	0.0158	0.0001	1411466640000
